관리번호,사업지역(시도),사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,포획사진,중성화사진(수술전),중성화사진(수술후),방사사진
4.27514E+14,대구광역시,군위군,2023-11-08,산성면 화본리,노랑 검정,2.8,코숏,0-1,암컷,양호,노랑 검정 흰 삼색,방사,2023-11-08,군위종합동물병원,2023-11-11,산성면 화본리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311221011516.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311221011990.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311221011752.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311221011589.jpg
4.27514E+14,대구광역시,군위군,2023-11-08,의흥면 동부리,베이지색 고동색,2.6,코숏,0-1,수컷,양호,베이지색에 고동색 무늬,방사,2023-11-08,군위종합동물병원,2023-11-09,의흥면 동부리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311212011556.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311212011900.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311212011954.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311212011116.jpg
4.27341E+14,대구광역시,중구,2023-11-07,대구광역시 중구 관덕정길 6-3 (남산동),흰색황색,3.14,코숏,1년추정,수컷,양호,.,방사,2023-11-07,대구시수의사회(삼덕),2023-11-08,대구광역시 중구 관덕정길 6-3 (남산동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041412155.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041412950.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041412974.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041412506[2].jpg
4.27347E+14,대구광역시,달서구,2023-11-07,월곡로53동길32,흰검,2.3,잡종,1살추정,수컷,양호,없음,방사,2023-11-07,동행동물병원,2023-11-08,월곡로53동길32,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071911776.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071911591.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071911670.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231108201182.jpg
4.27341E+14,대구광역시,중구,2023-11-07,대구광역시 중구 관덕정길 6-3 (남산동),흰색황색검정,2.26,코숏,1년추정,암컷,양호,.,방사,2023-11-07,대구시수의사회(삼덕),2023-11-10,대구광역시 중구 관덕정길 6-3 (남산동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231204141204.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231204141259.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231204141276.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041412513.jpg
4.27343E+14,대구광역시,서구,2023-11-07,염색공단로19길 23,흑갈색태비,2.2,KSH,7개월 추정,수컷,양호,.,방사,2023-11-07,대구시수의사회(평리),2023-11-08,염색공단로19길 23,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311131111783.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311131111750.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311131111763[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311131111804[1].jpg
4.27347E+14,대구광역시,달서구,2023-11-07,달서구 성서공단로35길23,삼색,3.3,코숏,3세추정,암컷,양호,없음,방사,2023-11-07,온누리동물병원,2023-11-10,달서구 성서공단로35길23,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611497[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611927.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611100.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311111411797.jpg
4.27347E+14,대구광역시,달서구,2023-11-07,대구광역시 달서구 와룡로32길 69-1 (감삼동),갈색 황색 흰색,2.8,KSH,1살추정,수컷,양호,없음,방사,2023-11-07,본리종합동물병원,2023-11-08,대구광역시 달서구 와룡로32길 69-1 (감삼동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911506.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911408.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911534.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911227[1].jpg
4.27344E+14,대구광역시,남구,2023-11-07,대구 남구 명덕로 14길 65,황색회색흰색,3.5,코숏,2년,암컷,양호,무,방사,2023-11-07,독사랑동물병원,2023-11-10,대구 남구 명덕로 14길 65,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071411798.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071411551[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071411275.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311101511174.jpg
4.27341E+14,대구광역시,중구,2023-11-07,서문시장 국수골목,밤갈색,3.59,한국고양이,1살미만,수컷,양호,없슴,방사,2023-11-07,대구시수의사회(동산),2023-11-08,서문시장 국수골목,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512232.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512300.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512653.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512372.jpg
4.27341E+14,대구광역시,중구,2023-11-07,서문시장 국수골목,금색,3.43,한국고양이,1살미만,수컷,양호,없슴,방사,2023-11-07,대구시수의사회(동산),2023-11-08,서문시장 국수골목,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512770.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512317.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512450.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231203151255.jpg
4.27514E+14,대구광역시,군위군,2023-11-07,군위읍 수서리,노란색 검정색,2.6,코숏,0-1,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-11-07,군위종합동물병원,2023-11-10,군위읍 수서리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911852.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911196.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911277.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911193[1].jpg
4.27347E+14,대구광역시,달서구,2023-11-06,대구광역시 달서구 와룡로32길 69-1 (감삼동),갈색 황색 흰색,3.3,KSH,2살추정,수컷,양호,없음,방사,2023-11-06,본리종합동물병원,2023-11-07,대구광역시 달서구 와룡로32길 69-1 (감삼동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911779.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911749[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911179.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311090911196[1].jpg
4.27341E+14,대구광역시,중구,2023-11-06,명덕로 327-15,흰노,3.1,혼합,3살,수컷,양호, 없음,방사,2023-11-06,대구시수의사회(동인),2023-11-08,명덕로327-15,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041012551[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041012719.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041012121.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312041012285.jpg
4.27341E+14,대구광역시,중구,2023-11-06,서문로 2가 20번지,삼색,3.52,한국고양이,1살미만,암컷,양호,없슴,방사,2023-11-06,대구시수의사회(동산),2023-11-09,서문로 2가 20번지,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512524.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231203151223.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512135[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512543[1].jpg
4.27514E+14,대구광역시,군위군,2023-11-06,소보면 내의리,노란색,3,코숏,0-1,수컷,양호,노란색에 흰배,방사,2023-11-06,군위종합동물병원,2023-11-07,소보면 내의리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911110.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911994.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231121191180.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911356.jpg
4.27343E+14,대구광역시,서구,2023-11-06,서구 큰장로 109-15일대,삼색,3.3,코숏,2년령,암컷,양호,.,방사,2023-11-06,대구시수의사회(보경),2023-11-09,서구 큰장로 109-15일대,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311091211447.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311091211580[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311091211515.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311091211806.jpg
4.27341E+14,대구광역시,중구,2023-11-05,서문시장 국수골목,삼색,2.64,한국고양이,1살미만,암컷,양호,없슴,방사,2023-11-05,대구시수의사회(동산),2023-11-08,서문시장 국수골목,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231203151252.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512989.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512294.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512716.jpg
4.27341E+14,대구광역시,중구,2023-11-05,서문시장 국수골목,금색,3.52,한국고양이,1살미만,수컷,양호,없슴,방사,2023-11-05,대구시수의사회(동산),2023-11-06,서문시장 국수골목,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512241.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512407.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512475.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512861[2].jpg
4.27341E+14,대구광역시,중구,2023-11-05,까치아파트,금색 흰색,2.44,한국고양이,1살미만,암컷,양호,없슴,방사,2023-11-05,대구시수의사회(동산),2023-11-08,까치아파트,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512376.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512470.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512606.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512230.jpg
4.27341E+14,대구광역시,중구,2023-11-05,까치아파트,금색 흰색,2.82,한국고양이,6-8달추정,수컷,양호,없슴,방사,2023-11-05,대구시수의사회(동산),2023-11-06,까치아파트,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512405.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512899.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231203151215.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512417.jpg
4.27346E+14,대구광역시,수성구,2023-11-04,천을로203,하얀색노란색,3.8,코숏,1살,수컷,양호,깨끗함,방사,2023-11-04,펫동물병원,2023-11-06,천을로203,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811820.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811673.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811997.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061211986.jpg
4.27343E+14,대구광역시,서구,2023-11-04,서구 죽전길 126-58일대,검은색,3.2,코숏,1년령,수컷,양호,.,방사,2023-11-04,대구시수의사회(보경),2023-11-06,서구 죽전길 126-58일대,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111943.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111353.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111532.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111593[1].jpg
4.27346E+14,대구광역시,수성구,2023-11-04,수성구 달구벌대로 617길7,흰색검은색,2.2,코숏,1살,수컷,양호,작은수컷,방사,2023-11-04,펫동물병원,2023-11-06,달구벌대로617길7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511489.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511122.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511173.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111933.jpg
4.27346E+14,대구광역시,수성구,2023-11-04,수성구 달구벌대로 617길7,삼색,3.3,코숏,1살,암컷,양호,눈이노람,방사,2023-11-04,펫동물병원,2023-11-07,달구벌대로617길7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511283.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511968.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041511919.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071411939.jpg
4.27343E+14,대구광역시,서구,2023-11-04,고성로8-2,고등어태비,2.2,코숏,1년,수컷,양호,  ,방사,2023-11-04,대구시수의사회(더펫),2023-11-06,고성로8-2,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041211311.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231104121195.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041211454.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071011793.jpg
4.27347E+14,대구광역시,달서구,2023-11-04,달서대로41,갈색검정흰색,3.5,잡종,1살추정,수컷,양호,없음,방사,2023-11-04,동행동물병원,2023-11-06,달서대로41,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311062111365.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311062111998.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231106211198.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311062111541.jpg
4.27346E+14,대구광역시,수성구,2023-11-04,매호동48,치즈태비,4.4,고숏,3년,수컷,양호,-,방사,2023-11-04,제니스동물병원,2023-11-06,매호동48,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311052111810.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311052211181.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311052211436.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231106131196.jpg
4.27345E+14,대구광역시,북구,2023-11-04,관음동로 15길8,흰색,2.7,코셧,1년,수컷,양호,무,방사,2023-11-04,강동물병원,2023-11-06,관음동로 15길8,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311042011502.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311042011734.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311042011691.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311062311221.jpg
4.27345E+14,대구광역시,북구,2023-11-04,관음동로 15길8,치즈,2.5,코셧,1년,암컷,양호,2주항생제투여,방사,2023-11-04,강동물병원,2023-11-07,관음동로 15길8,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231104201129.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311042011979.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311042011899.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311072011125.jpg
4.27346E+14,대구광역시,수성구,2023-11-04,천을로203,하얀색노란색,3.9,코숏,2살,수컷,양호,촌충나옴,방사,2023-11-04,펫동물병원,2023-11-06,천을로203,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811643.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811872.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041811920.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061111632.jpg
4.27341E+14,대구광역시,중구,2023-11-04,서문시장 국수골목,삼색,2.5,한국고양이,6-8달추정,암컷,양호,없슴,방사,2023-11-04,대구시수의사회(동산),2023-11-07,서문시장 국수골목,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512528.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512861.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231203151280.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202312031512366.jpg
4.27343E+14,대구광역시,서구,2023-11-04,서대구로3길 74-4,턱시도,3.4,KSH,10개월추정,수컷,양호,.,방사,2023-11-04,대구시수의사회(평리),2023-11-06,서대구로3길 74-4,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231106141154[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411774.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411370.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411880.jpg
4.27343E+14,대구광역시,서구,2023-11-04,서대구로3길 74-4,검정,3.6,KSH,1살 추정,수컷,양호,.,방사,2023-11-04,대구시수의사회(평리),2023-11-06,서대구로3길 74-4,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411570.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411149.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411688[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311061411404[1].jpg
4.27514E+14,대구광역시,군위군,2023-11-04,군위읍 동부리,검정색,3.1,코숏,01월 02일,수컷,양호,검정색,방사,2023-11-04,군위종합동물병원,2023-11-05,군위읍 동부리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911723.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911822[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911871[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231121191101.jpg
4.27514E+14,대구광역시,군위군,2023-11-04,군위읍 서부리,노란색에 갈색 무늬,2.8,코숏,0-1,수컷,양호,노란색에 갈색무늬,방사,2023-11-04,군위종합동물병원,2023-11-05,군위읍 서부리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911306.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911544.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911656.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211911480.jpg
4.27343E+14,대구광역시,서구,2023-11-03,서구 가르뱅이로20길 33일대,턱시도,3,코숏,7년령,암컷,치료요함,구내염치료,방사,2023-11-03,대구시수의사회(보경),2023-11-07,서구 가르뱅이로20길 33일대,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071111243.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071111742.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071111507.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071111733.jpg
4.27347E+14,대구광역시,달서구,2023-11-03,달서구 상인로 128,노랑 흰색,2.5,코숏,1살 추정,암컷,양호,없음,방사,2023-11-03,애플동물병원,2023-11-06,달서구 상인로 128,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611392[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20231107161133[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611116.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611746.jpg
4.27343E+14,대구광역시,서구,2023-11-03,달서천로61길16-11,고등어태비,3.2,한국고양이,2살추정,수컷,양호,온순함,방사,2023-11-03,대구시수의사회(삼성),2023-11-04,달서천로61길16-11,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041111610.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041111337.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041111655.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611833[1].jpg
4.27343E+14,대구광역시,서구,2023-11-03,큰장로109-15,치즈태비,2.6,코숏,1년,암컷,양호,  ,방사,2023-11-03,대구시수의사회(더펫),2023-11-06,큰장로109-15,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711100.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711833[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711206.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071011807.jpg
4.27348E+14,대구광역시,달성군,2023-11-03,현풍서로64,갈색 검정,2,잡종,1살추정,암컷,양호,없음,방사,2023-11-03,동행동물병원,2023-11-06,현풍서로64,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031811384[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031811508.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031811596.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311062211811.jpg
4.27343E+14,대구광역시,서구,2023-11-03,큰장로109-15,흑백,3.1,코숏,1년,수컷,양호,  ,방사,2023-11-03,대구시수의사회(더펫),2023-11-04, 큰장로109-15,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711883.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711966.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711474[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041411307.jpg
4.27343E+14,대구광역시,서구,2023-11-03,큰장로109-15,고등어태비,3.8,코숏,1년,수컷,양호,  ,방사,2023-11-03,대구시수의사회(더펫),2023-11-04, 큰장로109-15,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711349.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711918.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711378[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041411887.jpg
4.27343E+14,대구광역시,서구,2023-11-03,큰장로109-15,흑백,3.7,코숏,1년,수컷,양호,  ,방사,2023-11-03,대구시수의사회(더펫),2023-11-04, 큰장로109-15,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711779.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711352.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311031711782.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311041411906.jpg
4.27347E+14,대구광역시,달서구,2023-11-03,달서구 상인서로 85,흰색 검정색,3.5,코숏,2살 추정,암컷,양호,없음,방사,2023-11-03,애플동물병원,2023-11-06,달서구 상인서로 85,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611876.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611104[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611176[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202311071611766.jpg
